observationUnitID,mediaID
047d636f-a247-4fcc-bc99-400b2228699f,1c0cb517-066c-440a-a1d2-07cd1802bc51
047d636f-a247-4fcc-bc99-400b2228699f,0dd4cddd-49da-4b4c-aaf1-0e017ff46c20
047d636f-a247-4fcc-bc99-400b2228699f,c6ddc657-d3b5-4ae9-8744-0ec8d57322f2
88455b8a-eebe-4f52-9884-639e513378fa,6c13b2a6-762e-4f4b-b13a-c2e6df073984
88455b8a-eebe-4f52-9884-639e513378fa,fe32c641-ad1f-46d1-b678-82930b3e3382
88455b8a-eebe-4f52-9884-639e513378fa,622a4c26-6394-4c5a-9c4a-127ed06e46fa
88455b8a-eebe-4f52-9884-639e513378fa,e3f06629-f7b5-4deb-a9d3-6c1e490feddd
88455b8a-eebe-4f52-9884-639e513378fa,1d5530c7-fa71-4e8d-bc2e-11901ecdca4e
88455b8a-eebe-4f52-9884-639e513378fa,c41d8ddf-a012-4bd3-8b82-2385f0fbea3f
88455b8a-eebe-4f52-9884-639e513378fa,95280afd-92d6-4cff-b826-402a2b18867a
88455b8a-eebe-4f52-9884-639e513378fa,c925aed7-e22c-4e85-beee-0cfa226629c1
88455b8a-eebe-4f52-9884-639e513378fa,2155656b-f051-4a3e-9623-e8a79b5f35bb
88455b8a-eebe-4f52-9884-639e513378fa,798d478d-e308-4a08-b81e-d150b73e31cb
efce023e-7cd4-4c5a-87f4-2731a80419c5,c3a9c48c-e75e-435b-bd96-6eedca41fe29
efce023e-7cd4-4c5a-87f4-2731a80419c5,0a067c65-2775-424c-a42d-048ce7eba1d0
efce023e-7cd4-4c5a-87f4-2731a80419c5,cfb1f8fb-50b3-42da-bb6b-acdd58bdbc04
efce023e-7cd4-4c5a-87f4-2731a80419c5,a149a011-d835-4ed3-b53b-67ba32d4d3e0
efce023e-7cd4-4c5a-87f4-2731a80419c5,c0d31841-a5f9-46a1-ae51-d79a899ecf06
efce023e-7cd4-4c5a-87f4-2731a80419c5,ec7acca2-8003-4f89-8ab6-10bff126bd11
efce023e-7cd4-4c5a-87f4-2731a80419c5,cb624dc8-941a-4940-9bb5-ad91dce99307
efce023e-7cd4-4c5a-87f4-2731a80419c5,dce1d7ca-1726-4d11-9713-4c60805f2925
efce023e-7cd4-4c5a-87f4-2731a80419c5,c35a25cb-cc19-41cb-acdb-0f6270fb0e2a
efce023e-7cd4-4c5a-87f4-2731a80419c5,4e9442e2-2573-4a65-bcde-811440b0b153
